symbol,t,o,h,l,c,v
HDFC,1263772800,505,517.74,502.59,511.49,3008855
HDFC,1263859200,516,518,500.8,502.1,6616760
HDFC,1263945600,506.25,510.38,499.2,505.45,7543215
HDFC,1264032000,506.01,507,485.02,487.4,4913965
HDFC,1264118400,485.02,488.36,389.93,481.74,6588655
HDFC,1264377600,480,480,473.4,476.39,2996995
HDFC,1264550400,475.88,475.88,460,461.11,8868575
HDFC,1264636800,468,477.2,461.2,469.37,4871315
HDFC,1264723200,468,484,468,476.77,7171750
HDFC,1264982400,477.6,480,469.22,477.34,4197495
HDFC,1265068800,483.4,488,478.04,484.01,5587645
HDFC,1265155200,482.53,505.2,482.53,503.13,5122225
HDFC,1265241600,501,501.8,480.43,483.7,3487600
HDFC,1265328000,479.8,482.76,468.02,477.96,2557845
HDFC,1265414400,480,482.5,476.46,479.32,164205
HDFC,1265587200,480.05,488,465,478.7,2858050
HDFC,1265673600,477,483.94,473.67,479.46,1798960
HDFC,1265760000,481,484.77,473.34,476.07,3316605
HDFC,1265846400,479.4,484,475,476.5,1597575
HDFC,1266192000,472.31,480.8,472.31,478.18,1815300
HDFC,1266278400,478.8,490,476.04,485.64,1438905
HDFC,1266364800,488.4,495,488.4,492.79,1747545
HDFC,1266451200,491.01,497.8,489,496.19,1720570
HDFC,1266537600,493.94,499.8,485.57,496,2053805
HDFC,1266796800,500,504.8,496.1,496.92,1629420
HDFC,1266883200,493.6,507,492.47,503.74,3142610
HDFC,1266969600,501,506.76,497,498.57,1770885
HDFC,1267056000,499.8,505.59,491.33,492.5,2176185
HDFC,1267142400,494.96,505.94,489.16,500.06,2828490
HDFC,1267488000,503.06,514.4,499.09,512.06,3122775
HDFC,1267574400,511,522,509.08,520.93,3366985
HDFC,1267660800,518.8,522.48,516,519.24,2140575
HDFC,1267747200,521.2,525.55,515,517.67,1984085
HDFC,1268006400,520.4,524.8,517,522.25,2110775
HDFC,1268092800,521.4,533,517.32,531.85,4408740
HDFC,1268179200,532.8,542.4,530.22,541.15,4806005
HDFC,1268265600,540.2,543,536.5,540.31,2195310
HDFC,1268352000,540.51,544,534.28,543.14,2785990
HDFC,1268611200,541,543.14,533.4,535.05,1720195
